index,x,y,z,roll,pitch,yaw
8931,-4.47997,3.69071,1.7085,0.0272086, 0.0665732, 0.97417, 0.214059
8932,-4.4795,3.68776,1.70841,0.0271289, 0.0666249, 0.974355, 0.213206
8933,-4.47903,3.6848,1.70833,0.0270565, 0.0666664, 0.974545, 0.212335
8934,-4.47856,3.68184,1.70825,0.0270016, 0.0667092, 0.974739, 0.211436
8935,-4.47809,3.67887,1.70817,0.026941, 0.066741, 0.974931, 0.210544
8936,-4.47761,3.6759,1.7081,0.0268984, 0.0667863, 0.975126, 0.20963
8937,-4.47713,3.67292,1.70803,0.0268554, 0.066811, 0.975325, 0.208701
8938,-4.48096,3.68087,1.70817,0.0269157, 0.0666806, 0.975398, 0.208392
8939,-4.48052,3.67798,1.70809,0.026863, 0.0667098, 0.975597, 0.207456
8940,-4.48008,3.67508,1.70801,0.0268076, 0.0667379, 0.9758, 0.206498
8941,-4.47964,3.67217,1.70794,0.0267669, 0.0667683, 0.975999, 0.205551
8942,-4.4792,3.66926,1.70787,0.0267239, 0.0668046, 0.976198, 0.204596
8943,-4.47876,3.66634,1.7078,0.0266893, 0.0668212, 0.976399, 0.203637
8944,-4.47833,3.66342,1.70773,0.026646, 0.0668204, 0.976604, 0.202654
8945,-4.4779,3.66048,1.70767,0.0265945, 0.066787, 0.976815, 0.201655
8946,-4.47747,3.65754,1.7076,0.0265304, 0.0667413, 0.977024, 0.200664
8947,-4.47705,3.65459,1.70753,0.0264626, 0.0666595, 0.977237, 0.199659
8948,-4.47663,3.65162,1.70746,0.0263862, 0.0665375, 0.977451, 0.198659
8949,-4.4808,3.66035,1.70725,0.0263386, 0.0665343, 0.977426, 0.198793
8950,-4.48044,3.65749,1.70715,0.0262473, 0.066384, 0.977642, 0.197789
8951,-4.48008,3.65462,1.70705,0.0261322, 0.0661829, 0.977861, 0.196784
8952,-4.47973,3.65173,1.70693,0.0259919, 0.0659352, 0.978085, 0.195774
8953,-4.47939,3.64883,1.70681,0.0258344, 0.0656678, 0.978309, 0.194759
8954,-4.47904,3.64592,1.70669,0.0256666, 0.0653696, 0.978539, 0.193726
8955,-4.4787,3.643,1.70657,0.0254935, 0.0650668, 0.97877, 0.192678
8956,-4.47835,3.64007,1.70645,0.0253306, 0.0647441, 0.979003, 0.191624
8957,-4.48201,3.648,1.70654,0.0253778, 0.0645728, 0.979009, 0.191646
8958,-4.48171,3.64515,1.70641,0.0252154, 0.0642134, 0.979242, 0.190595
8959,-4.4814,3.64228,1.70628,0.0250502, 0.0638244, 0.979479, 0.189523
8960,-4.4811,3.6394,1.70615,0.0248864, 0.0634023, 0.979721, 0.188436
8961,-4.48079,3.63651,1.70603,0.0247115, 0.0629824, 0.979959, 0.187359
8962,-4.48047,3.63362,1.70591,0.0245331, 0.0625711, 0.980196, 0.186276
8963,-4.48015,3.63072,1.70579,0.0243627, 0.0621855, 0.980428, 0.185206
8964,-4.47983,3.62781,1.70568,0.0242113, 0.0617892, 0.98066, 0.184126
8965,-4.4795,3.6249,1.70557,0.024058, 0.0614068, 0.980889, 0.183051
8966,-4.47916,3.62199,1.70546,0.023896, 0.0610503, 0.981115, 0.181976
8967,-4.47881,3.61908,1.70535,0.0237232, 0.0607067, 0.981337, 0.180915
8968,-4.48262,3.62762,1.70539,0.0236646, 0.0606698, 0.981347, 0.180882
8969,-4.48232,3.62482,1.70527,0.0235147, 0.0603395, 0.981566, 0.179816
8970,-4.482,3.62203,1.70515,0.023364, 0.0600377, 0.981781, 0.17876
8971,-4.48168,3.61923,1.70504,0.0232195, 0.0597768, 0.981989, 0.17772
8972,-4.48134,3.61644,1.70494,0.0230758, 0.0595346, 0.982195, 0.176678
8973,-4.48099,3.61365,1.70484,0.0229262, 0.0592907, 0.9824, 0.175638
8974,-4.48064,3.61086,1.70475,0.0227772, 0.0590926, 0.982599, 0.17461
8975,-4.48027,3.60807,1.70467,0.022636, 0.0589026, 0.982795, 0.173586
8976,-4.47989,3.60528,1.7046,0.0224978, 0.0587187, 0.982991, 0.172553
8977,-4.4795,3.60248,1.70454,0.0223745, 0.0585524, 0.983184, 0.171526
8978,-4.4791,3.59969,1.70449,0.0222681, 0.0584113, 0.983374, 0.170493
8979,-4.48332,3.60877,1.70441,0.0222114, 0.058502, 0.983335, 0.170692
8980,-4.48296,3.6061,1.70433,0.022135, 0.0583678, 0.983525, 0.169653
8981,-4.48259,3.60341,1.70426,0.0220578, 0.0582431, 0.983713, 0.16861
8982,-4.4822,3.60072,1.7042,0.0220002, 0.0581281, 0.983905, 0.167538
8983,-4.4818,3.59803,1.70414,0.0219563, 0.0580021, 0.9841, 0.166433
8984,-4.48138,3.59533,1.7041,0.0219277, 0.0578934, 0.984298, 0.165303
8985,-4.48095,3.59262,1.70405,0.0219241, 0.0577734, 0.984497, 0.164154
8986,-4.48051,3.5899,1.70402,0.0219186, 0.0576507, 0.984699, 0.162983
8987,-4.48445,3.59837,1.704,0.0219489, 0.057622, 0.984696, 0.163006
8988,-4.48404,3.59574,1.70394,0.0219515, 0.0575111, 0.984898, 0.161823
8989,-4.48362,3.5931,1.7039,0.0219626, 0.0573863, 0.985102, 0.160619
8990,-4.48319,3.59044,1.70386,0.0219688, 0.0572756, 0.985307, 0.159398
8991,-4.48276,3.58778,1.70382,0.0219697, 0.0571817, 0.985509, 0.158175
8992,-4.48231,3.58511,1.70379,0.0219514, 0.0570879, 0.985713, 0.156935
8993,-4.48186,3.58242,1.70377,0.0219155, 0.057013, 0.985914, 0.155699
8994,-4.4814,3.57972,1.70375,0.0218695, 0.0569382, 0.986116, 0.154451
8995,-4.48095,3.57702,1.70374,0.0218119, 0.0568797, 0.986317, 0.153193
8996,-4.48048,3.5743,1.70373,0.0217392, 0.0568412, 0.986514, 0.151943
8997,-4.48001,3.57157,1.70372,0.0216593, 0.056809, 0.986709, 0.150692
8998,-4.48422,3.58073,1.70369,0.0215764, 0.0569255, 0.986717, 0.15061
8999,-4.48381,3.57811,1.70366,0.0215026, 0.0568911, 0.98691, 0.149368
9000,-4.48339,3.57548,1.70364,0.0214172, 0.0568731, 0.987102, 0.148112
9001,-4.48297,3.57284,1.70362,0.021327, 0.0568664, 0.987292, 0.146851
9002,-4.48254,3.57018,1.70359,0.0212452, 0.0568665, 0.987479, 0.145603
9003,-4.4821,3.56752,1.70356,0.0211693, 0.0568763, 0.987665, 0.144345
9004,-4.48165,3.56484,1.70354,0.0210998, 0.0569067, 0.987846, 0.143097
9005,-4.4812,3.56214,1.7035,0.0210357, 0.0569508, 0.988027, 0.141835
9006,-4.48074,3.55944,1.70347,0.0209821, 0.0570202, 0.988204, 0.140572
9007,-4.48026,3.55672,1.70343,0.0209513, 0.0570767, 0.988382, 0.139301
9008,-4.47978,3.55398,1.70339,0.0209509, 0.0571542, 0.988557, 0.13802
9009,-4.4842,3.56351,1.70345,0.0208762, 0.0573067, 0.988522, 0.13822
9010,-4.48377,3.56088,1.70338,0.0208859, 0.0573827, 0.988697, 0.136929
9011,-4.48333,3.55824,1.70331,0.0209013, 0.0574604, 0.988871, 0.135634
9012,-4.48288,3.55558,1.70324,0.0209298, 0.0575161, 0.989043, 0.134341
9013,-4.48242,3.5529,1.70317,0.0209564, 0.0575384, 0.989216, 0.133048
9014,-4.48196,3.5502,1.70309,0.0209588, 0.057537, 0.98939, 0.131748
9015,-4.4815,3.54747,1.70301,0.0209319, 0.0575116, 0.98956, 0.130478
9016,-4.48103,3.54472,1.70292,0.0208895, 0.0574478, 0.989732, 0.129203
9017,-4.48056,3.54194,1.70284,0.0208106, 0.05737, 0.989905, 0.127923
9018,-4.4801,3.53914,1.70275,0.0207138, 0.0572464, 0.990076, 0.126663
9019,-4.47963,3.53631,1.70266,0.0206048, 0.0570907, 0.990248, 0.125403
9020,-4.48443,3.54605,1.70271,0.0204478, 0.057151, 0.990258, 0.125318
9021,-4.48403,3.54331,1.70259,0.0203463, 0.0569597, 0.990429, 0.124061
9022,-4.48363,3.54055,1.70246,0.0202403, 0.05675, 0.990601, 0.122796
9023,-4.48323,3.53776,1.70233,0.0201506, 0.0565128, 0.990772, 0.12154
9024,-4.48282,3.53495,1.70219,0.0200671, 0.0562897, 0.990938, 0.120297
9025,-4.4824,3.53212,1.70204,0.0199917, 0.0560478, 0.991105, 0.119036
9026,-4.48198,3.52928,1.70189,0.0199063, 0.0558069, 0.991272, 0.117765
9027,-4.48155,3.52641,1.70173,0.0198251, 0.055567, 0.991435, 0.116517
9028,-4.48111,3.52353,1.70157,0.0197422, 0.0553273, 0.991595, 0.115274
9029,-4.48066,3.52064,1.7014,0.0196596, 0.0551074, 0.991754, 0.114016
9030,-4.4802,3.51773,1.70122,0.0195663, 0.0548794, 0.991912, 0.112766
9031,-4.47973,3.51481,1.70104,0.0194904, 0.054665, 0.992069, 0.111496
9032,-4.47926,3.51188,1.70086,0.0194168, 0.0544274, 0.992227, 0.110211
9033,-4.47878,3.50893,1.70067,0.0193483, 0.054186, 0.992386, 0.108899
9034,-4.48451,3.52007,1.7008,0.0190643, 0.054383, 0.992381, 0.108902
9035,-4.48411,3.51725,1.70058,0.0190082, 0.0541474, 0.992537, 0.107597
9036,-4.4837,3.51442,1.70035,0.018954, 0.0538975, 0.992696, 0.106255
9037,-4.48328,3.51158,1.70012,0.018914, 0.0536435, 0.992853, 0.104916
9038,-4.48285,3.50871,1.69989,0.018875, 0.0533889, 0.99301, 0.103555
9039,-4.48241,3.50584,1.69965,0.0188424, 0.0531264, 0.993169, 0.102162
9040,-4.48197,3.50294,1.6994,0.0187999, 0.0528445, 0.99333, 0.100742
9041,-4.48152,3.50003,1.69915,0.0187528, 0.0525411, 0.993493, 0.0992911
9042,-4.48664,3.50972,1.69948,0.01868, 0.0525684, 0.993461, 0.0996166
9043,-4.48625,3.5069,1.69921,0.0186392, 0.0522627, 0.993624, 0.0981423
9044,-4.48584,3.50407,1.69894,0.0185959, 0.051942, 0.993789, 0.0966374
9045,-4.48543,3.50123,1.69866,0.0185406, 0.051622, 0.993955, 0.0951091
9046,-4.4893,3.50895,1.69887,0.0186544, 0.051372, 0.993996, 0.0947908
9047,-4.48891,3.50615,1.69859,0.018602, 0.0510738, 0.994159, 0.0932393
9048,-4.48852,3.50335,1.6983,0.0185551, 0.0507851, 0.994322, 0.0916492
9049,-4.48813,3.50054,1.69802,0.0184965, 0.0505181, 0.994486, 0.0900139
9050,-4.48772,3.49771,1.69773,0.0184373, 0.050248, 0.99465, 0.0883585
9051,-4.48731,3.49488,1.69745,0.0183771, 0.0500204, 0.994809, 0.0866898
9052,-4.4869,3.49204,1.69718,0.0183172, 0.0498137, 0.994967, 0.0849979
9053,-4.48648,3.48919,1.6969,0.0182638, 0.0496329, 0.99512, 0.0832988
9054,-4.48605,3.48633,1.69663,0.0182069, 0.0494637, 0.995274, 0.0815565
9055,-4.48562,3.48347,1.69637,0.0181403, 0.0493257, 0.995423, 0.0798154
9056,-4.48518,3.4806,1.6961,0.0180752, 0.0492127, 0.995569, 0.0780563
9057,-4.48965,3.48981,1.69612,0.0179651, 0.0492858, 0.995596, 0.0777008
9058,-4.48928,3.48705,1.69584,0.0178881, 0.0491897, 0.995738, 0.0759418
9059,-4.4889,3.48428,1.69556,0.0178114, 0.0491133, 0.995876, 0.0741769
9060,-4.48851,3.48151,1.69528,0.0177377, 0.049051, 0.996011, 0.0723995
9061,-4.48812,3.47872,1.695,0.0176559, 0.0489824, 0.996144, 0.0706124
9062,-4.48772,3.47592,1.69473,0.0175873, 0.0489045, 0.996275, 0.0688153
9063,-4.48732,3.4731,1.69446,0.0175332, 0.0488441, 0.996401, 0.0670182
9064,-4.48691,3.47027,1.6942,0.0174901, 0.0487772, 0.996526, 0.0652056
9065,-4.48649,3.46742,1.69393,0.0174591, 0.0487161, 0.996646, 0.0633959
9066,-4.48607,3.46456,1.69367,0.0174343, 0.0486573, 0.996762, 0.0615983
9067,-4.48564,3.46168,1.6934,0.0174399, 0.0486056, 0.996874, 0.0597884
9068,-4.48521,3.45878,1.69314,0.0174384, 0.0485501, 0.996984, 0.0579807
9069,-4.48477,3.45587,1.69287,0.0174273, 0.0485111, 0.99709, 0.0561707
9070,-4.48433,3.45293,1.69261,0.0174088, 0.0484856, 0.997192, 0.0543612
9071,-4.4901,3.46405,1.69279,0.0170859, 0.0488185, 0.997192, 0.0541577
9072,-4.48976,3.46125,1.6925,0.0170474, 0.0488065, 0.99729, 0.0523468
9073,-4.48941,3.45843,1.69222,0.0169955, 0.0488032, 0.997384, 0.0505429
9074,-4.48906,3.4556,1.69193,0.0169022, 0.048786, 0.997476, 0.0487517
9075,-4.48871,3.45276,1.69165,0.016752, 0.0487718, 0.997564, 0.0469803
9076,-4.48837,3.44989,1.69138,0.0165455, 0.0487949, 0.997647, 0.0452199
9077,-4.48803,3.44701,1.69112,0.0163128, 0.0488523, 0.997727, 0.0434522
9078,-4.4877,3.4441,1.69087,0.016071, 0.0489125, 0.997804, 0.0416825
9079,-4.48737,3.44117,1.69066,0.0158336, 0.0489803, 0.997877, 0.0399087
9080,-4.48704,3.43821,1.69047,0.0155983, 0.0490419, 0.997948, 0.0380884
9081,-4.48671,3.43522,1.69031,0.0153834, 0.0490957, 0.998017, 0.0362518
9082,-4.4926,3.44625,1.69065,0.0151362, 0.0493356, 0.998009, 0.0362687
9083,-4.49236,3.44335,1.69049,0.0149457, 0.0493592, 0.998076, 0.034411
9084,-4.49212,3.44042,1.69034,0.0147833, 0.0493377, 0.998142, 0.0325472
9085,-4.49187,3.43746,1.69021,0.0146079, 0.0492854, 0.998207, 0.0306539
9086,-4.49163,3.43447,1.69007,0.0144038, 0.0492031, 0.998271, 0.0287556
9087,-4.49138,3.43144,1.68993,0.0141724, 0.0491347, 0.998331, 0.0268516
9088,-4.49112,3.42838,1.68979,0.0139, 0.0490909, 0.998387, 0.0249251
9089,-4.49086,3.42531,1.68966,0.013641, 0.0490957, 0.998436, 0.0229918
9090,-4.4906,3.42221,1.68953,0.0133338, 0.0491213, 0.998482, 0.0210463
9091,-4.49033,3.41909,1.68941,0.012973, 0.0491679, 0.998523, 0.0191113
9092,-4.49006,3.41594,1.6893,0.0125845, 0.0492055, 0.998562, 0.0171669
9093,-4.49606,3.42702,1.68958,0.0122064, 0.0494172, 0.998564, 0.0167129
9094,-4.49587,3.42397,1.68947,0.0118047, 0.049422, 0.998599, 0.0147615
9095,-4.49569,3.4209,1.68937,0.0114084, 0.0494185, 0.998631, 0.0128063
9096,-4.4955,3.4178,1.68929,0.0110234, 0.0493867, 0.99866, 0.0108574
9097,-4.49531,3.41466,1.68921,0.0106252, 0.0493176, 0.998687, 0.00889485
9098,-4.49512,3.41148,1.68915,0.0102213, 0.0492214, 0.998712, 0.0069083
9099,-4.49492,3.40826,1.68909,0.009837, 0.0490996, 0.998733, 0.00492695
9100,-4.49471,3.40501,1.68903,0.00947221, 0.0489665, 0.998751, 0.00289866
9101,-4.49449,3.40172,1.68898,0.00910659, 0.0488197, 0.998766, 0.000858442
9102,-4.49426,3.39841,1.68893,0.00875194, 0.0486514, 0.998777, -0.00118904
9103,-4.49401,3.39506,1.68888,0.00838107, 0.0484853, 0.998783, -0.00326
9104,-4.49999,3.40611,1.68914,0.00809029, 0.0486774, 0.998776, -0.00327726
9105,-4.49982,3.40287,1.68907,0.00772045, 0.0485022, 0.998779, -0.00536154
9106,-4.49964,3.3996,1.689,0.0073388, 0.0483452, 0.998776, -0.00747984
9107,-4.49944,3.39632,1.68893,0.00694484, 0.0481956, 0.998767, -0.00962141
9108,-4.49923,3.39301,1.68887,0.00654539, 0.0480681, 0.998753, -0.0117927
9109,-4.49901,3.38969,1.68881,0.00614228, 0.0479535, 0.998733, -0.0139748
9110,-4.49878,3.38634,1.68876,0.00572976, 0.0478491, 0.998707, -0.0161867
9111,-4.49853,3.38298,1.6887,0.00533147, 0.0477513, 0.998676, -0.0183925
9112,-4.49827,3.3796,1.68865,0.00494236, 0.0476519, 0.998639, -0.0206231
9113,-4.498,3.37621,1.6886,0.00457941, 0.0475514, 0.998596, -0.022871
9114,-4.49771,3.3728,1.68855,0.00421695, 0.0474533, 0.998548, -0.0251308
9115,-4.50355,3.38391,1.68868,0.00388009, 0.0476296, 0.998528, -0.025672
9116,-4.50334,3.3806,1.6886,0.00353227, 0.0475109, 0.998474, -0.0279109
9117,-4.50311,3.37729,1.68852,0.00318281, 0.0474025, 0.998416, -0.0301499
9118,-4.50287,3.37396,1.68844,0.00283592, 0.0472861, 0.998352, -0.0323818
9119,-4.50261,3.37061,1.68835,0.00248419, 0.0471599, 0.998284, -0.0346179
9120,-4.50234,3.36725,1.68826,0.00212242, 0.0470358, 0.998211, -0.0368409
9121,-4.50206,3.36388,1.68817,0.00175105, 0.0469085, 0.998134, -0.0390562
9122,-4.50176,3.36049,1.68808,0.00139863, 0.0467697, 0.998052, -0.0412677
9123,-4.50145,3.35709,1.68799,0.00104158, 0.0466412, 0.997965, -0.0434752
9124,-4.50113,3.35368,1.6879,0.000694099, 0.0465168, 0.997872, -0.0456914
9125,-4.5008,3.35026,1.68782,0.00035702, 0.0463859, 0.997773, -0.0479242
9126,-4.50611,3.36174,1.68799,0.000172387, 0.0466176, 0.997764, -0.0478881
9127,-4.50585,3.35844,1.68788,-0.000163935, 0.0464896, 0.99766, -0.0501287
9128,-4.50557,3.35512,1.68778,-0.0004877, 0.0463753, 0.99755, -0.0523671
9129,-4.50528,3.3518,1.68767,-0.000811204, 0.0462434, 0.997435, -0.0546199
9130,-4.50497,3.34846,1.68757,-0.00112005, 0.0461401, 0.997314, -0.056877
9131,-4.50465,3.34512,1.68748,-0.00142227, 0.0460542, 0.997187, -0.0591254
9132,-4.50432,3.34176,1.68739,-0.00173387, 0.0459742, 0.997054, -0.0613806
9133,-4.50397,3.3384,1.6873,-0.00205215, 0.0459189, 0.996916, -0.0636104
9134,-4.50798,3.34884,1.68753,-0.00203955, 0.0459937, 0.996909, -0.0636681
9135,-4.50768,3.34557,1.68744,-0.00236417, 0.0459577, 0.996765, -0.0658991
9136,-4.50736,3.3423,1.68736,-0.00269048, 0.045944, 0.996617, -0.0680965
9137,-4.50703,3.33902,1.68729,-0.00303738, 0.045938, 0.996463, -0.0702931
9138,-4.50669,3.33574,1.68723,-0.00337071, 0.0459327, 0.996307, -0.0724662
9139,-4.50634,3.33244,1.68717,-0.00369712, 0.0459264, 0.996148, -0.0746133
9140,-4.50597,3.32912,1.68713,-0.00402291, 0.0459173, 0.995985, -0.0767401
9141,-4.5056,3.3258,1.6871,-0.00433636, 0.0459115, 0.995819, -0.07885
9142,-4.50521,3.32246,1.68707,-0.00465031, 0.0459135, 0.995651, -0.0809329
9143,-4.5048,3.31911,1.68704,-0.0049454, 0.0458968, 0.995479, -0.0830148
9144,-4.50438,3.31575,1.68702,-0.00523366, 0.0458711, 0.995304, -0.0850828
9145,-4.5087,3.32637,1.68708,-0.00535053, 0.0459847, 0.995272, -0.0853795
9146,-4.50835,3.32311,1.68703,-0.00561947, 0.0459325, 0.995095, -0.0874345
9147,-4.50798,3.31984,1.68699,-0.00587329, 0.0458547, 0.994915, -0.0894781
9148,-4.50759,3.31656,1.68695,-0.00612109, 0.0457612, 0.994734, -0.0915053
9149,-4.50719,3.31327,1.68691,-0.00635808, 0.0456471, 0.994553, -0.0934933
9150,-4.50676,3.30997,1.68687,-0.00657843, 0.045533, 0.994369, -0.0954643
9151,-4.50632,3.30666,1.68683,-0.00678819, 0.0453983, 0.994184, -0.0974187
9152,-4.50587,3.30334,1.68678,-0.00699726, 0.0452554, 0.993996, -0.0993702
9153,-4.5101,3.31304,1.68703,-0.00695009, 0.0452709, 0.994045, -0.0988764
9154,-4.50969,3.30981,1.68697,-0.00713836, 0.0451086, 0.993855, -0.100831
9155,-4.50926,3.30657,1.6869,-0.00730774, 0.0449334, 0.993661, -0.102788
9156,-4.50881,3.30332,1.68684,-0.00746651, 0.0447403, 0.993466, -0.104732
9157,-4.51202,3.31086,1.68708,-0.00732498, 0.0444502, 0.993457, -0.104949
9158,-4.51159,3.30766,1.68701,-0.00745853, 0.0442687, 0.993256, -0.106896
9159,-4.51113,3.30446,1.68694,-0.00758578, 0.0440797, 0.993052, -0.108845
9160,-4.51066,3.30126,1.68687,-0.00770542, 0.0439007, 0.992845, -0.110778
9161,-4.51016,3.29805,1.68681,-0.00780942, 0.0437233, 0.992632, -0.112734
9162,-4.50965,3.29484,1.68674,-0.00791332, 0.0435511, 0.992416, -0.114676
9163,-4.50913,3.29163,1.68669,-0.00801058, 0.0433983, 0.992194, -0.116634
9164,-4.50859,3.28841,1.68663,-0.00811095, 0.0432557, 0.991965, -0.11861
9165,-4.50803,3.2852,1.68658,-0.00820761, 0.0431389, 0.991728, -0.120616
9166,-4.50746,3.28198,1.68654,-0.00829864, 0.0430133, 0.991485, -0.122634
9167,-4.50688,3.27877,1.6865,-0.00839533, 0.0429029, 0.991236, -0.124656
9168,-4.51081,3.28741,1.68664,-0.00849828, 0.0428912, 0.991196, -0.124975
9169,-4.51029,3.2843,1.68658,-0.00860995, 0.0428191, 0.99094, -0.127009
9170,-4.50976,3.28119,1.68651,-0.00872018, 0.0427619, 0.990676, -0.129056
9171,-4.50922,3.27809,1.68645,-0.00884568, 0.0427279, 0.990409, -0.131099
9172,-4.50866,3.27499,1.68638,-0.00898156, 0.0427099, 0.990132, -0.133167
9173,-4.5081,3.2719,1.68632,-0.00914305, 0.042695, 0.98985, -0.135242
9174,-4.50752,3.26881,1.68625,-0.00931185, 0.0427003, 0.989564, -0.137305
9175,-4.50693,3.26573,1.68619,-0.00948665, 0.042714, 0.989272, -0.139379
9176,-4.50633,3.26266,1.68612,-0.00965635, 0.0427257, 0.988973, -0.141469
9177,-4.50571,3.25958,1.68605,-0.0098194, 0.0427286, 0.988675, -0.143529
9178,-4.5099,3.26817,1.68641,-0.00990786, 0.0427038, 0.988669, -0.143568
9179,-4.50935,3.26518,1.68632,-0.0100646, 0.0427036, 0.988365, -0.145637
9180,-4.50879,3.2622,1.68622,-0.0102165, 0.0426783, 0.988058, -0.147703
9181,-4.50821,3.25922,1.68613,-0.0103541, 0.0426538, 0.987744, -0.149786
9182,-4.50761,3.25623,1.68604,-0.0104805, 0.0426226, 0.987428, -0.151856
9183,-4.50699,3.25324,1.68595,-0.0105959, 0.0425916, 0.987106, -0.153932
9184,-4.50636,3.25025,1.68586,-0.0106898, 0.0425179, 0.986783, -0.156006
9185,-4.50571,3.24725,1.68577,-0.0107812, 0.0424324, 0.986453, -0.158092
9186,-4.50504,3.24424,1.68568,-0.0108679, 0.0423286, 0.986119, -0.160188
9187,-4.50436,3.24123,1.6856,-0.0109607, 0.0422062, 0.985779, -0.16229
9188,-4.50366,3.23822,1.68551,-0.0110529, 0.0420768, 0.985437, -0.164379
9189,-4.50808,3.24767,1.68597,-0.0112089, 0.0421115, 0.98536, -0.164825
9190,-4.50745,3.24475,1.68586,-0.0113022, 0.0419915, 0.985011, -0.166919
9191,-4.50681,3.24183,1.68575,-0.0113954, 0.0418766, 0.98466, -0.169001
9192,-4.50615,3.23891,1.68564,-0.0115191, 0.0417645, 0.984299, -0.171108
9193,-4.50547,3.23599,1.68552,-0.0116338, 0.0416618, 0.983935, -0.173209
9194,-4.50479,3.23307,1.68541,-0.0117812, 0.0415869, 0.983567, -0.175293
9195,-4.50409,3.23016,1.6853,-0.0119235, 0.041518, 0.983198, -0.17736
9196,-4.50338,3.22725,1.68519,-0.012071, 0.041475, 0.982825, -0.179415
9197,-4.50266,3.22434,1.68507,-0.0122352, 0.0414477, 0.982448, -0.181462
9198,-4.50193,3.22144,1.68496,-0.0124085, 0.0414333, 0.982066, -0.183507
9199,-4.50118,3.21853,1.68485,-0.0125771, 0.041421, 0.981682, -0.185546
9200,-4.50578,3.22889,1.68532,-0.0127333, 0.0415958, 0.981685, -0.185481
9201,-4.5051,3.2261,1.68519,-0.0129199, 0.0415747, 0.981295, -0.187523
9202,-4.50441,3.22331,1.68506,-0.0130997, 0.0415669, 0.980901, -0.18956
9203,-4.50371,3.22052,1.68493,-0.013283, 0.0415474, 0.980506, -0.191589
9204,-4.50298,3.21773,1.6848,-0.0134542, 0.0415327, 0.980108, -0.193604
9205,-4.50224,3.21494,1.68467,-0.0136196, 0.0414987, 0.979704, -0.195634
9206,-4.50147,3.21215,1.68455,-0.0137662, 0.0414358, 0.979294, -0.197679
9207,-4.50068,3.20935,1.68443,-0.0138925, 0.0413685, 0.978884, -0.199702
9208,-4.49987,3.20655,1.68431,-0.0139946, 0.0412681, 0.978468, -0.201747
9209,-4.49903,3.20374,1.68419,-0.0140839, 0.0411647, 0.978047, -0.20379
9210,-4.49817,3.20092,1.68407,-0.0141723, 0.0410723, 0.97762, -0.205844
9211,-4.50198,3.21234,1.68421,-0.014229, 0.0412799, 0.977535, -0.206202
9212,-4.50117,3.20964,1.68406,-0.0142997, 0.0411801, 0.9771, -0.208267
9213,-4.50034,3.20694,1.68392,-0.0143578, 0.0410597, 0.976662, -0.210331
9214,-4.49948,3.20423,1.68377,-0.0144125, 0.0409357, 0.97622, -0.212392
9215,-4.4986,3.20153,1.68363,-0.0144628, 0.0408276, 0.975768, -0.214476
9216,-4.49768,3.19884,1.68349,-0.0145041, 0.0407417, 0.975311, -0.216562
9217,-4.49675,3.19614,1.68334,-0.0145498, 0.0406656, 0.974846, -0.218657
9218,-4.49579,3.19345,1.6832,-0.0145845, 0.0406096, 0.974373, -0.220763
9219,-4.4948,3.19076,1.68306,-0.0146159, 0.0405719, 0.973892, -0.222879
9220,-4.49379,3.18808,1.68293,-0.0146304, 0.0405584, 0.973403, -0.225005
9221,-4.49275,3.1854,1.6828,-0.014625, 0.0405453, 0.972906, -0.227148
9222,-4.4968,3.19722,1.68331,-0.0146581, 0.0407778, 0.972905, -0.22711
9223,-4.49582,3.19466,1.68316,-0.014639, 0.0407704, 0.972398, -0.229271
9224,-4.49482,3.1921,1.68301,-0.0146173, 0.0407855, 0.971881, -0.231452
9225,-4.4938,3.18955,1.68286,-0.01459, 0.0408126, 0.971357, -0.233637
9226,-4.49275,3.18698,1.68272,-0.0145579, 0.0408285, 0.970825, -0.235837
9227,-4.49169,3.18442,1.68257,-0.0145311, 0.0408318, 0.97029, -0.23803
9228,-4.4906,3.18185,1.68243,-0.0145051, 0.0408238, 0.969747, -0.240237
9229,-4.48949,3.17927,1.68229,-0.0144904, 0.0407868, 0.969196, -0.242457
9230,-4.49363,3.18991,1.68311,-0.0144918, 0.0408272, 0.969169, -0.242558
9231,-4.49257,3.18742,1.68295,-0.0144841, 0.0407594, 0.968612, -0.244784
9232,-4.49149,3.18492,1.6828,-0.0144871, 0.0406805, 0.96805, -0.247013
9233,-4.49039,3.18241,1.68265,-0.0145157, 0.0405907, 0.967479, -0.249249
9234,-4.48926,3.17989,1.6825,-0.0145469, 0.0404808, 0.966902, -0.251497
9235,-4.48811,3.17735,1.68237,-0.0145755, 0.0403576, 0.966317, -0.253753
9236,-4.48694,3.17481,1.68224,-0.0145915, 0.0402183, 0.965727, -0.256011
9237,-4.48574,3.17225,1.68212,-0.0145936, 0.0400743, 0.965122, -0.258303
9238,-4.48452,3.16968,1.682,-0.0145941, 0.0399043, 0.964512, -0.260597
9239,-4.48327,3.1671,1.68189,-0.0145613, 0.03971, 0.963896, -0.262898
9240,-4.482,3.16451,1.68178,-0.0145086, 0.0394948, 0.963273, -0.265207
9241,-4.48655,3.17587,1.6827,-0.0146043, 0.0395694, 0.963134, -0.265695
9242,-4.48535,3.17338,1.68258,-0.0145367, 0.0393361, 0.962497, -0.268031
9243,-4.48412,3.17088,1.68245,-0.014476, 0.039109, 0.961853, -0.270371
9244,-4.48287,3.16837,1.68232,-0.0144072, 0.0388603, 0.961207, -0.272695
